"created_date","modified_date","match_pk","match_type","match_state","match_mode","match_strategy","section_pk"
2023-10-21 23:40:53.293 -0600,2023-10-21 23:40:53.293 -0600,15302,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.306 -0600,2023-10-21 23:40:53.306 -0600,15303,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.320 -0600,2023-10-21 23:40:53.320 -0600,15304,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.328 -0600,2023-10-21 23:40:53.328 -0600,15305,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.343 -0600,2023-10-21 23:40:53.343 -0600,15306,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.355 -0600,2023-10-21 23:40:53.355 -0600,15307,normal,completed,classic,bestOf 1,478
2023-10-21 23:40:53.367 -0600,2023-10-21 23:40:53.367 -0600,15308,tiebreaker,completed,classic,bestOf 1,478
2023-10-21 23:40:53.374 -0600,2023-10-21 23:40:53.374 -0600,15309,tiebreaker,completed,classic,bestOf 1,478
2023-10-21 23:40:53.383 -0600,2023-10-21 23:40:53.383 -0600,15310,normal,completed,classic,bestOf 5,479
2023-10-21 23:40:53.393 -0600,2023-10-21 23:40:53.393 -0600,15311,normal,completed,classic,bestOf 5,479
2023-10-21 23:40:53.409 -0600,2023-10-21 23:40:53.409 -0600,15312,normal,completed,classic,bestOf 5,479
2023-10-21 23:40:53.421 -0600,2023-10-21 23:40:53.421 -0600,15313,normal,completed,classic,bestOf 5,479
2023-10-21 23:40:53.434 -0600,2023-10-21 23:40:53.434 -0600,15314,normal,completed,classic,bestOf 5,479
2023-10-21 23:40:53.445 -0600,2023-10-21 23:40:53.445 -0600,15315,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.457 -0600,2023-10-21 23:40:53.457 -0600,15316,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.469 -0600,2023-10-21 23:40:53.469 -0600,15317,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.480 -0600,2023-10-21 23:40:53.480 -0600,15318,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.494 -0600,2023-10-21 23:40:53.494 -0600,15319,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.507 -0600,2023-10-21 23:40:53.507 -0600,15320,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.519 -0600,2023-10-21 23:40:53.519 -0600,15321,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.530 -0600,2023-10-21 23:40:53.530 -0600,15322,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.540 -0600,2023-10-21 23:40:53.540 -0600,15323,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.551 -0600,2023-10-21 23:40:53.551 -0600,15324,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.558 -0600,2023-10-21 23:40:53.558 -0600,15325,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.565 -0600,2023-10-21 23:40:53.565 -0600,15326,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.575 -0600,2023-10-21 23:40:53.575 -0600,15327,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.586 -0600,2023-10-21 23:40:53.586 -0600,15328,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.593 -0600,2023-10-21 23:40:53.593 -0600,15329,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.600 -0600,2023-10-21 23:40:53.600 -0600,15330,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.606 -0600,2023-10-21 23:40:53.606 -0600,15331,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.614 -0600,2023-10-21 23:40:53.614 -0600,15332,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.621 -0600,2023-10-21 23:40:53.621 -0600,15333,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.632 -0600,2023-10-21 23:40:53.632 -0600,15334,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.642 -0600,2023-10-21 23:40:53.642 -0600,15335,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.653 -0600,2023-10-21 23:40:53.653 -0600,15336,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.660 -0600,2023-10-21 23:40:53.660 -0600,15337,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.667 -0600,2023-10-21 23:40:53.667 -0600,15338,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.675 -0600,2023-10-21 23:40:53.675 -0600,15339,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.684 -0600,2023-10-21 23:40:53.684 -0600,15340,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.694 -0600,2023-10-21 23:40:53.694 -0600,15341,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.701 -0600,2023-10-21 23:40:53.701 -0600,15342,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.708 -0600,2023-10-21 23:40:53.708 -0600,15343,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.713 -0600,2023-10-21 23:40:53.713 -0600,15344,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.720 -0600,2023-10-21 23:40:53.720 -0600,15345,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.733 -0600,2023-10-21 23:40:53.733 -0600,15346,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.745 -0600,2023-10-21 23:40:53.745 -0600,15347,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.756 -0600,2023-10-21 23:40:53.756 -0600,15348,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.765 -0600,2023-10-21 23:40:53.765 -0600,15349,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.781 -0600,2023-10-21 23:40:53.781 -0600,15350,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.796 -0600,2023-10-21 23:40:53.796 -0600,15351,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.808 -0600,2023-10-21 23:40:53.808 -0600,15352,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.819 -0600,2023-10-21 23:40:53.819 -0600,15353,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.832 -0600,2023-10-21 23:40:53.832 -0600,15354,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.840 -0600,2023-10-21 23:40:53.840 -0600,15355,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.848 -0600,2023-10-21 23:40:53.848 -0600,15356,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.857 -0600,2023-10-21 23:40:53.857 -0600,15357,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.863 -0600,2023-10-21 23:40:53.863 -0600,15358,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.870 -0600,2023-10-21 23:40:53.870 -0600,15359,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.877 -0600,2023-10-21 23:40:53.877 -0600,15360,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.888 -0600,2023-10-21 23:40:53.888 -0600,15361,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.899 -0600,2023-10-21 23:40:53.899 -0600,15362,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.910 -0600,2023-10-21 23:40:53.910 -0600,15363,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.925 -0600,2023-10-21 23:40:53.925 -0600,15364,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.937 -0600,2023-10-21 23:40:53.937 -0600,15365,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.948 -0600,2023-10-21 23:40:53.948 -0600,15366,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.958 -0600,2023-10-21 23:40:53.958 -0600,15367,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.967 -0600,2023-10-21 23:40:53.967 -0600,15368,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.978 -0600,2023-10-21 23:40:53.978 -0600,15369,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.986 -0600,2023-10-21 23:40:53.986 -0600,15370,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:53.992 -0600,2023-10-21 23:40:53.992 -0600,15371,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.002 -0600,2023-10-21 23:40:54.002 -0600,15372,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.011 -0600,2023-10-21 23:40:54.011 -0600,15373,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.018 -0600,2023-10-21 23:40:54.018 -0600,15374,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.024 -0600,2023-10-21 23:40:54.024 -0600,15375,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.031 -0600,2023-10-21 23:40:54.031 -0600,15376,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.038 -0600,2023-10-21 23:40:54.038 -0600,15377,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.045 -0600,2023-10-21 23:40:54.045 -0600,15378,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.056 -0600,2023-10-21 23:40:54.056 -0600,15379,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.066 -0600,2023-10-21 23:40:54.066 -0600,15380,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.074 -0600,2023-10-21 23:40:54.074 -0600,15381,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.082 -0600,2023-10-21 23:40:54.082 -0600,15382,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.088 -0600,2023-10-21 23:40:54.088 -0600,15383,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.097 -0600,2023-10-21 23:40:54.097 -0600,15384,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.106 -0600,2023-10-21 23:40:54.106 -0600,15385,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.114 -0600,2023-10-21 23:40:54.114 -0600,15386,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.121 -0600,2023-10-21 23:40:54.121 -0600,15387,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.127 -0600,2023-10-21 23:40:54.127 -0600,15388,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.132 -0600,2023-10-21 23:40:54.132 -0600,15389,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.139 -0600,2023-10-21 23:40:54.139 -0600,15390,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.150 -0600,2023-10-21 23:40:54.150 -0600,15391,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.161 -0600,2023-10-21 23:40:54.161 -0600,15392,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.171 -0600,2023-10-21 23:40:54.171 -0600,15393,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.180 -0600,2023-10-21 23:40:54.180 -0600,15394,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.191 -0600,2023-10-21 23:40:54.191 -0600,15395,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.202 -0600,2023-10-21 23:40:54.202 -0600,15396,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.210 -0600,2023-10-21 23:40:54.210 -0600,15397,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.218 -0600,2023-10-21 23:40:54.218 -0600,15398,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.228 -0600,2023-10-21 23:40:54.228 -0600,15399,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.236 -0600,2023-10-21 23:40:54.236 -0600,15400,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.243 -0600,2023-10-21 23:40:54.243 -0600,15401,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.251 -0600,2023-10-21 23:40:54.251 -0600,15402,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.257 -0600,2023-10-21 23:40:54.257 -0600,15403,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.264 -0600,2023-10-21 23:40:54.264 -0600,15404,normal,completed,classic,bestOf 1,480
2023-10-21 23:40:54.270 -0600,2023-10-21 23:40:54.270 -0600,15405,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.280 -0600,2023-10-21 23:40:54.280 -0600,15406,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.291 -0600,2023-10-21 23:40:54.291 -0600,15407,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.299 -0600,2023-10-21 23:40:54.299 -0600,15408,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.313 -0600,2023-10-21 23:40:54.313 -0600,15409,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.325 -0600,2023-10-21 23:40:54.325 -0600,15410,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.337 -0600,2023-10-21 23:40:54.337 -0600,15411,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.348 -0600,2023-10-21 23:40:54.348 -0600,15412,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.357 -0600,2023-10-21 23:40:54.357 -0600,15413,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.369 -0600,2023-10-21 23:40:54.369 -0600,15414,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.377 -0600,2023-10-21 23:40:54.377 -0600,15415,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.384 -0600,2023-10-21 23:40:54.384 -0600,15416,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.395 -0600,2023-10-21 23:40:54.395 -0600,15417,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.405 -0600,2023-10-21 23:40:54.405 -0600,15418,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.414 -0600,2023-10-21 23:40:54.414 -0600,15419,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.421 -0600,2023-10-21 23:40:54.421 -0600,15420,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.427 -0600,2023-10-21 23:40:54.427 -0600,15421,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.435 -0600,2023-10-21 23:40:54.435 -0600,15422,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.443 -0600,2023-10-21 23:40:54.443 -0600,15423,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.455 -0600,2023-10-21 23:40:54.455 -0600,15424,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.466 -0600,2023-10-21 23:40:54.466 -0600,15425,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.475 -0600,2023-10-21 23:40:54.475 -0600,15426,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.483 -0600,2023-10-21 23:40:54.483 -0600,15427,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.490 -0600,2023-10-21 23:40:54.490 -0600,15428,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.499 -0600,2023-10-21 23:40:54.499 -0600,15429,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.510 -0600,2023-10-21 23:40:54.510 -0600,15430,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.519 -0600,2023-10-21 23:40:54.519 -0600,15431,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.526 -0600,2023-10-21 23:40:54.526 -0600,15432,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.532 -0600,2023-10-21 23:40:54.532 -0600,15433,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.538 -0600,2023-10-21 23:40:54.538 -0600,15434,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.545 -0600,2023-10-21 23:40:54.545 -0600,15435,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.559 -0600,2023-10-21 23:40:54.559 -0600,15436,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.570 -0600,2023-10-21 23:40:54.570 -0600,15437,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.582 -0600,2023-10-21 23:40:54.582 -0600,15438,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.592 -0600,2023-10-21 23:40:54.592 -0600,15439,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.604 -0600,2023-10-21 23:40:54.604 -0600,15440,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.614 -0600,2023-10-21 23:40:54.614 -0600,15441,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.624 -0600,2023-10-21 23:40:54.624 -0600,15442,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.633 -0600,2023-10-21 23:40:54.633 -0600,15443,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.645 -0600,2023-10-21 23:40:54.645 -0600,15444,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.653 -0600,2023-10-21 23:40:54.653 -0600,15445,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.661 -0600,2023-10-21 23:40:54.661 -0600,15446,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.669 -0600,2023-10-21 23:40:54.669 -0600,15447,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.676 -0600,2023-10-21 23:40:54.676 -0600,15448,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.684 -0600,2023-10-21 23:40:54.684 -0600,15449,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.691 -0600,2023-10-21 23:40:54.691 -0600,15450,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.702 -0600,2023-10-21 23:40:54.702 -0600,15451,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.714 -0600,2023-10-21 23:40:54.714 -0600,15452,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.724 -0600,2023-10-21 23:40:54.724 -0600,15453,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.738 -0600,2023-10-21 23:40:54.738 -0600,15454,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.751 -0600,2023-10-21 23:40:54.751 -0600,15455,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.763 -0600,2023-10-21 23:40:54.763 -0600,15456,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.774 -0600,2023-10-21 23:40:54.774 -0600,15457,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.784 -0600,2023-10-21 23:40:54.784 -0600,15458,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.795 -0600,2023-10-21 23:40:54.795 -0600,15459,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.804 -0600,2023-10-21 23:40:54.804 -0600,15460,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.811 -0600,2023-10-21 23:40:54.811 -0600,15461,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.822 -0600,2023-10-21 23:40:54.822 -0600,15462,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.835 -0600,2023-10-21 23:40:54.835 -0600,15463,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.847 -0600,2023-10-21 23:40:54.847 -0600,15464,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.856 -0600,2023-10-21 23:40:54.856 -0600,15465,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.863 -0600,2023-10-21 23:40:54.863 -0600,15466,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.873 -0600,2023-10-21 23:40:54.873 -0600,15467,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.882 -0600,2023-10-21 23:40:54.882 -0600,15468,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.893 -0600,2023-10-21 23:40:54.893 -0600,15469,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.904 -0600,2023-10-21 23:40:54.904 -0600,15470,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.912 -0600,2023-10-21 23:40:54.912 -0600,15471,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.919 -0600,2023-10-21 23:40:54.919 -0600,15472,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.926 -0600,2023-10-21 23:40:54.926 -0600,15473,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.934 -0600,2023-10-21 23:40:54.934 -0600,15474,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.943 -0600,2023-10-21 23:40:54.943 -0600,15475,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.951 -0600,2023-10-21 23:40:54.951 -0600,15476,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.958 -0600,2023-10-21 23:40:54.958 -0600,15477,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.964 -0600,2023-10-21 23:40:54.964 -0600,15478,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.969 -0600,2023-10-21 23:40:54.969 -0600,15479,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.975 -0600,2023-10-21 23:40:54.975 -0600,15480,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.987 -0600,2023-10-21 23:40:54.987 -0600,15481,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:54.998 -0600,2023-10-21 23:40:54.998 -0600,15482,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.008 -0600,2023-10-21 23:40:55.008 -0600,15483,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.018 -0600,2023-10-21 23:40:55.018 -0600,15484,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.030 -0600,2023-10-21 23:40:55.030 -0600,15485,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.040 -0600,2023-10-21 23:40:55.040 -0600,15486,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.050 -0600,2023-10-21 23:40:55.050 -0600,15487,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.058 -0600,2023-10-21 23:40:55.058 -0600,15488,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.069 -0600,2023-10-21 23:40:55.069 -0600,15489,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.077 -0600,2023-10-21 23:40:55.077 -0600,15490,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.084 -0600,2023-10-21 23:40:55.084 -0600,15491,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.092 -0600,2023-10-21 23:40:55.092 -0600,15492,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.098 -0600,2023-10-21 23:40:55.098 -0600,15493,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.105 -0600,2023-10-21 23:40:55.105 -0600,15494,normal,unstarted,classic,bestOf 1,480
2023-10-21 23:40:55.113 -0600,2023-10-21 23:40:55.113 -0600,15495,normal,completed,classic,bestOf 5,481
2023-10-21 23:40:55.125 -0600,2023-10-21 23:40:55.125 -0600,15496,normal,completed,classic,bestOf 5,481
2023-10-21 23:40:55.133 -0600,2023-10-21 23:40:55.133 -0600,15497,normal,completed,classic,bestOf 5,481
2023-10-21 23:40:55.140 -0600,2023-10-21 23:40:55.140 -0600,15498,normal,completed,classic,bestOf 5,481
2023-10-21 23:40:55.151 -0600,2023-10-21 23:40:55.151 -0600,15499,normal,completed,classic,bestOf 5,481
2023-10-21 23:40:55.163 -0600,2023-10-21 23:40:55.163 -0600,15500,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.180 -0600,2023-10-21 23:40:55.180 -0600,15501,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.196 -0600,2023-10-21 23:40:55.196 -0600,15502,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.204 -0600,2023-10-21 23:40:55.204 -0600,15503,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.213 -0600,2023-10-21 23:40:55.213 -0600,15504,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.232 -0600,2023-10-21 23:40:55.232 -0600,15505,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.246 -0600,2023-10-21 23:40:55.246 -0600,15506,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.260 -0600,2023-10-21 23:40:55.260 -0600,15507,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.270 -0600,2023-10-21 23:40:55.270 -0600,15508,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.287 -0600,2023-10-21 23:40:55.287 -0600,15509,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.312 -0600,2023-10-21 23:40:55.312 -0600,15510,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.328 -0600,2023-10-21 23:40:55.328 -0600,15511,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.343 -0600,2023-10-21 23:40:55.343 -0600,15512,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.369 -0600,2023-10-21 23:40:55.369 -0600,15513,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.389 -0600,2023-10-21 23:40:55.389 -0600,15514,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.408 -0600,2023-10-21 23:40:55.408 -0600,15515,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.423 -0600,2023-10-21 23:40:55.423 -0600,15516,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.444 -0600,2023-10-21 23:40:55.444 -0600,15517,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.460 -0600,2023-10-21 23:40:55.460 -0600,15518,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.475 -0600,2023-10-21 23:40:55.475 -0600,15519,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.500 -0600,2023-10-21 23:40:55.500 -0600,15520,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.520 -0600,2023-10-21 23:40:55.520 -0600,15521,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.539 -0600,2023-10-21 23:40:55.539 -0600,15522,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.554 -0600,2023-10-21 23:40:55.554 -0600,15523,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.576 -0600,2023-10-21 23:40:55.576 -0600,15524,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.582 -0600,2023-10-21 23:40:55.582 -0600,15525,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.597 -0600,2023-10-21 23:40:55.597 -0600,15526,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.607 -0600,2023-10-21 23:40:55.607 -0600,15527,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.617 -0600,2023-10-21 23:40:55.617 -0600,15528,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.623 -0600,2023-10-21 23:40:55.623 -0600,15529,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.636 -0600,2023-10-21 23:40:55.636 -0600,15530,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.652 -0600,2023-10-21 23:40:55.652 -0600,15531,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.664 -0600,2023-10-21 23:40:55.664 -0600,15532,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.675 -0600,2023-10-21 23:40:55.675 -0600,15533,normal,completed,classic,bestOf 1,482
2023-10-21 23:40:55.682 -0600,2023-10-21 23:40:55.682 -0600,15534,normal,completed,classic,bestOf 1,482
